Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1491529282.188073, 1491529282.188073, -1.090210, +0.097900, -0.302490, +0.068740, -1.986513, +0.358051 
1491529282.200997, 1491529282.200997, -1.090210, +0.097900, -0.302490, +0.068740, -1.986513, +0.358051 
1491529282.204750, 1491529282.204750, -1.090210, +0.097900, -0.302490, +0.389174, -1.971254, +0.190205 
1491529282.210159, 1491529282.210159, -1.090210, +0.097900, -0.302490, +0.389174, -1.971254, +0.190205 
1491529282.214111, 1491529282.214111, -1.091431, +0.090698, -0.305664, +0.312881, -1.711855, +0.068134 
1491529282.218070, 1491529282.218070, -1.091431, +0.090698, -0.305664, +0.312881, -1.711855, +0.068134 
1491529282.222007, 1491529282.222007, -1.091431, +0.090698, -0.305664, +0.312881, -1.711855, +0.068134 
1491529282.225935, 1491529282.225935, -1.091431, +0.090698, -0.305664, +0.526504, -1.986513, +0.022358 
1491529282.229679, 1491529282.229679, -1.091431, +0.090698, -0.305664, +0.526504, -1.986513, +0.022358 
1491529282.233424, 1491529282.233424, -1.089600, +0.084961, -0.302124, +0.526504, -1.986513, +0.022358 
1491529282.237262, 1491529282.237262, -1.089600, +0.084961, -0.302124, +0.740127, -2.322206, +0.022358 
1491529282.241007, 1491529282.241007, -1.089600, +0.084961, -0.302124, +0.740127, -2.322206, +0.022358 
1491529282.244758, 1491529282.244758, -1.089600, +0.084961, -0.302124, +0.740127, -2.322206, +0.022358 
1491529282.248774, 1491529282.248774, -1.089600, +0.084961, -0.302124, +1.365737, -2.398500, +0.388569 
1491529282.252711, 1491529282.252711, -1.095825, +0.094482, -0.300659, +1.365737, -2.398500, +0.388569 
1491529282.256664, 1491529282.256664, -1.095825, +0.094482, -0.300659, +1.365737, -2.352724, +0.174946 
1491529282.260603, 1491529282.260603, -1.095825, +0.094482, -0.300659, +1.152114, -2.352724, +0.174946 
1491529282.264539, 1491529282.264539, -1.095825, +0.094482, -0.300659, +1.152114, -2.352724, +0.174946 
1491529282.268484, 1491529282.268484, -1.095825, +0.094482, -0.300659, +1.442031, -2.139101, -0.374371 
1491529282.272417, 1491529282.272417, -1.096069, +0.096191, -0.296875, +1.442031, -2.139101, -0.374371 
1491529282.276315, 1491529282.276315, -1.096069, +0.096191, -0.296875, +1.442031, -2.139101, -0.374371 
1491529282.280057, 1491529282.280057, -1.096069, +0.096191, -0.296875, +1.045302, -2.398500, -0.603252 
1491529282.283802, 1491529282.283802, -1.096069, +0.096191, -0.296875, +1.045302, -2.398500, -0.603252 
1491529282.287635, 1491529282.287635, -1.096069, +0.096191, -0.296875, +1.045302, -2.398500, -0.603252 
1491529282.291373, 1491529282.291373, -1.096069, +0.096191, -0.300049, +1.335219, -2.047548, -0.832134 
1491529282.295111, 1491529282.295111, -1.095825, +0.089722, -0.300049, +1.335219, -2.047548, -0.832134 
1491529282.299100, 1491529282.299100, -1.095825, +0.089722, -0.300049, +1.335219, -2.047548, -0.832134 
1491529282.303107, 1491529282.303107, -1.095825, +0.089722, -0.300049, +1.564101, -1.772890, -1.183086 
1491529282.307070, 1491529282.307070, -1.095825, +0.089722, -0.300049, +1.564101, -1.772890, -1.183086 
1491529282.311009, 1491529282.311009, -1.095825, +0.089722, -0.300049, +1.564101, -1.803407, -1.198345 
1491529282.314949, 1491529282.314949, -1.087646, +0.110352, -0.298096, +1.380996, -1.803407, -1.198345 
1491529282.318895, 1491529282.318895, -1.087646, +0.110352, -0.298096, +1.380996, -1.803407, -1.198345 
1491529282.322837, 1491529282.322837, -1.087646, +0.110352, -0.298096, +0.663833, -1.208315, -1.366192 
1491529282.326790, 1491529282.326790, -1.087646, +0.110352, -0.298096, +0.663833, -1.208315, -1.366192 
1491529282.330726, 1491529282.330726, -1.087646, +0.110352, -0.298096, +0.663833, -1.208315, -1.366192 
1491529282.334667, 1491529282.334667, -1.102783, +0.060791, -0.299072, -0.190660, -0.964174, -1.625591 
1491529282.338454, 1491529282.338454, -1.102783, +0.060791, -0.299072, -0.190660, -0.964174, -1.625591 
1491529282.342199, 1491529282.342199, -1.102783, +0.060791, -0.299072, -0.190660, -0.964174, -1.625591 
1491529282.346070, 1491529282.346070, -1.102783, +0.060791, -0.299072, +0.419692, -1.360903, -0.908428 
1491529282.349990, 1491529282.349990, -1.102783, +0.060791, -0.299072, +0.419692, -1.360903, -0.908428 
1491529282.353739, 1491529282.353739, -1.095825, +0.078735, -0.302124, +0.419692, -1.360903, -0.908428 
1491529282.357736, 1491529282.357736, -1.095825, +0.078735, -0.302124, +1.594619, -1.528749, -0.481182 
1491529282.361480, 1491529282.361480, -1.095825, +0.078735, -0.302124, +1.594619, -1.528749, -0.481182 
1491529282.365224, 1491529282.365224, -1.095825, +0.078735, -0.302124, +1.594619, -1.528749, -0.008160 
1491529282.369301, 1491529282.369301, -1.095825, +0.078735, -0.302124, +1.411513, -1.620302, -0.008160 
1491529282.373295, 1491529282.373295, -1.087646, +0.084229, -0.298584, +1.411513, -1.620302, -0.008160 
1491529282.377984, 1491529282.377984, -1.087646, +0.084229, -0.298584, +1.152114, -1.345644, +0.144428 
1491529282.381874, 1491529282.381874, -1.087646, +0.084229, -0.298584, +1.152114, -1.345644, +0.144428 
1491529282.385772, 1491529282.385772, -1.087646, +0.084229, -0.298584, +1.152114, -1.345644, +0.144428 
1491529282.389512, 1491529282.389512, -1.087646, +0.084229, -0.298584, +1.045302, -1.269350, +0.098652 
1491529282.393258, 1491529282.393258, -1.101440, +0.083374, -0.300415, +1.045302, -1.269350, +0.098652 
1491529282.397114, 1491529282.397114, -1.101440, +0.083374, -0.300415, +1.045302, -1.269350, +0.098652 
1491529282.401054, 1491529282.401054, -1.101440, +0.083374, -0.300415, +0.953750, -1.132021, +0.007099 
1491529282.404996, 1491529282.404996, -1.101440, +0.083374, -0.300415, +0.953750, -1.132021, +0.007099 
1491529282.408798, 1491529282.408798, -1.101440, +0.083374, -0.300415, +0.953750, -1.132021, +0.007099 
1491529282.412543, 1491529282.412543, -1.091675, +0.080811, -0.291870, +1.091079, -1.025209, +0.007099 
1491529282.416332, 1491529282.416332, -1.091675, +0.080811, -0.291870, +1.091079, -1.025209, +0.007099 
1491529282.420075, 1491529282.420075, -1.091675, +0.080811, -0.291870, +1.091079, -0.933657, -0.130230 
1491529282.423822, 1491529282.423822, -1.091675, +0.080811, -0.291870, +1.442031, -0.933657, -0.130230 
1491529282.427603, 1491529282.427603, -1.091675, +0.080811, -0.291870, +1.442031, -0.933657, -0.130230 
1491529282.431351, 1491529282.431351, -1.095459, +0.104858, -0.300415, +1.411513, -0.750551, -0.557476 
1491529282.435095, 1491529282.435095, -1.095459, +0.104858, -0.300415, +1.411513, -0.750551, -0.557476 
1491529282.438924, 1491529282.438924, -1.095459, +0.104858, -0.300415, +1.411513, -0.750551, -0.557476 
1491529282.442669, 1491529282.442669, -1.095459, +0.104858, -0.300415, +1.075820, -0.384340, -0.954205 
1491529282.446478, 1491529282.446478, -1.095459, +0.104858, -0.300415, +1.075820, -0.384340, -0.954205 
1491529282.450421, 1491529282.450421, -1.095459, +0.104858, -0.296631, +1.075820, -0.384340, -0.954205 
1491529282.454366, 1491529282.454366, -1.099854, +0.072876, -0.296631, +0.602798, -0.140199, -1.137310 
1491529282.458162, 1491529282.458162, -1.099854, +0.072876, -0.296631, +0.602798, -0.140199, -1.137310 
1491529282.461906, 1491529282.461906, -1.099854, +0.072876, -0.296631, +0.602798, -0.140199, -1.137310 
1491529282.465671, 1491529282.465671, -1.099854, +0.072876, -0.296631, +1.106338, -0.231752, -0.664288 
1491529282.469613, 1491529282.469613, -1.099854, +0.072876, -0.296631, +1.106338, -0.231752, -0.664288 
1491529282.473550, 1491529282.473550, -1.086548, +0.067017, -0.302246, +1.106338, -0.231752, -0.664288 
1491529282.477496, 1491529282.477496, -1.086548, +0.067017, -0.302246, +1.487807, -0.720033, -0.008160 
1491529282.481438, 1491529282.481438, -1.086548, +0.067017, -0.302246, +1.487807, -0.720033, -0.008160 
1491529282.485387, 1491529282.485387, -1.086548, +0.067017, -0.302246, +1.487807, -0.628481, +0.007099 
1491529282.489134, 1491529282.489134, -1.086548, +0.067017, -0.302246, +1.609878, -0.628481, +0.007099 
1491529282.493022, 1491529282.493022, -1.094482, +0.090576, -0.295776, +1.609878, -0.628481, +0.007099 
1491529282.496855, 1491529282.496855, -1.094482, +0.090576, -0.295776, +1.442031, -0.414858, +0.083393 
1491529282.500907, 1491529282.500907, -1.094482, +0.090576, -0.295776, +1.442031, -0.414858, +0.083393 
1491529282.504851, 1491529282.504851, -1.094482, +0.090576, -0.295776, +1.442031, -0.414858, +0.083393 
1491529282.508802, 1491529282.508802, -1.094482, +0.090576, -0.295776, +1.045302, -0.506410, +0.297016 
1491529282.512751, 1491529282.512751, -1.101807, +0.083740, -0.287598, +1.045302, -0.506410, +0.297016 
1491529282.516690, 1491529282.516690, -1.101807, +0.083740, -0.287598, +1.045302, -0.506410, +0.297016 
1491529282.520631, 1491529282.520631, -1.101807, +0.083740, -0.287598, +1.167373, -0.491152, +0.449604 
1491529282.524571, 1491529282.524571, -1.101807, +0.083740, -0.287598, +1.167373, -0.491152, +0.449604 
1491529282.528391, 1491529282.528391, -1.101807, +0.083740, -0.287598, +1.167373, -0.491152, +0.281757 
1491529282.532142, 1491529282.532142, -1.104248, +0.080078, -0.293579, +0.663833, -0.185976, +0.281757 
1491529282.536027, 1491529282.536027, -1.104248, +0.080078, -0.293579, +0.663833, -0.185976, +0.281757 
1491529282.539767, 1491529282.539767, -1.104248, +0.080078, -0.293579, +0.663833, -0.185976, +0.327534 
1491529282.543511, 1491529282.543511, -1.104248, +0.080078, -0.293579, +1.060561, -0.506410, +0.327534 
1491529282.547501, 1491529282.547501, -1.104248, +0.080078, -0.293579, +1.060561, -0.506410, +0.327534 
1491529282.551442, 1491529282.551442, -1.096558, +0.101074, -0.298218, +0.648574, -0.124941, +0.251240 
1491529282.555395, 1491529282.555395, -1.096558, +0.101074, -0.298218, +0.648574, -0.124941, +0.251240 
1491529282.559344, 1491529282.559344, -1.096558, +0.101074, -0.298218, +0.648574, -0.124941, +0.251240 
1491529282.563286, 1491529282.563286, -1.096558, +0.101074, -0.298218, +0.633315, -0.292787, +0.373310 
1491529282.567241, 1491529282.567241, -1.096558, +0.101074, -0.298218, +0.633315, -0.292787, +0.373310 
1491529282.571072, 1491529282.571072, -1.091919, +0.078979, -0.300171, +0.633315, -0.292787, +0.373310 
1491529282.574812, 1491529282.574812, -1.091919, +0.078979, -0.300171, +0.785903, -0.216493, +0.419086 
1491529282.578890, 1491529282.578890, -1.091919, +0.078979, -0.300171, +0.785903, -0.216493, +0.419086 
1491529282.582897, 1491529282.582897, -1.091919, +0.078979, -0.300171, +0.785903, -0.216493, +0.083393 
1491529282.586857, 1491529282.586857, -1.091919, +0.078979, -0.300171, +0.907973, -0.262270, +0.083393 
1491529282.590604, 1491529282.590604, -1.085693, +0.078735, -0.297485, +0.907973, -0.262270, +0.083393 
1491529282.594348, 1491529282.594348, -1.085693, +0.078735, -0.297485, +0.907973, -0.582704, +0.480122 
1491529282.598256, 1491529282.598256, -1.085693, +0.078735, -0.297485, +1.350478, -0.582704, +0.480122 
1491529282.602193, 1491529282.602193, -1.085693, +0.078735, -0.297485, +1.350478, -0.582704, +0.480122 
1491529282.606140, 1491529282.606140, -1.085693, +0.078735, -0.297485, +1.472548, -0.308046, +0.037617 
1491529282.610078, 1491529282.610078, -1.088379, +0.096558, -0.291992, +1.472548, -0.308046, +0.037617 
1491529282.614016, 1491529282.614016, -1.088379, +0.096558, -0.291992, +1.472548, -0.308046, +0.037617 
1491529282.617836, 1491529282.617836, -1.088379, +0.096558, -0.291992, +1.213149, +0.103941, -0.160748 
1491529282.621583, 1491529282.621583, -1.088379, +0.096558, -0.291992, +1.213149, +0.103941, -0.160748 
1491529282.625303, 1491529282.625303, -1.088379, +0.096558, -0.291992, +1.213149, +0.103941, -0.160748 
1491529282.629044, 1491529282.629044, -1.088379, +0.096558, -0.292725, +0.816421, +0.042906, -0.191265 
1491529282.632790, 1491529282.632790, -1.091553, +0.084839, -0.292725, +0.816421, +0.042906, -0.191265 
1491529282.636630, 1491529282.636630, -1.091553, +0.084839, -0.292725, +0.816421, +0.042906, -0.191265 
1491529282.640375, 1491529282.640375, -1.091553, +0.084839, -0.292725, +0.434951, +0.378599, -0.542217 
