Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1494299463.137103, 1494299463.137103, -1.118774, +0.103149, -0.128052, -1.142746, -0.381017, -1.320716 
1494299463.149323, 1494299463.149323, -1.118774, +0.103149, -0.128052, -1.142746, -0.381017, -1.320716 
1494299463.153184, 1494299463.153184, -1.120850, +0.106567, -0.127441, -0.990159, -0.213170, -1.091834 
1494299463.157387, 1494299463.157387, -1.120850, +0.106567, -0.127441, -0.990159, -0.213170, -1.091834 
1494299463.161128, 1494299463.161128, -1.120850, +0.106567, -0.127441, -0.990159, -0.213170, -1.091834 
1494299463.164879, 1494299463.164879, -1.120850, +0.106567, -0.127441, -0.746018, -0.045323, -0.939247 
1494299463.168617, 1494299463.168617, -1.120850, +0.106567, -0.127441, -0.746018, -0.045323, -0.939247 
1494299463.172359, 1494299463.172359, -1.120850, +0.099976, -0.129883, -0.746018, -0.045323, -0.939247 
1494299463.176253, 1494299463.176253, -1.117554, +0.099976, -0.129883, -1.158005, -0.075841, -0.817176 
1494299463.180205, 1494299463.180205, -1.117554, +0.099976, -0.129883, -1.158005, -0.075841, -0.817176 
1494299463.184143, 1494299463.184143, -1.117554, +0.099976, -0.129883, -1.158005, -0.075841, -0.817176 
1494299463.187922, 1494299463.187922, -1.117554, +0.099976, -0.129883, -1.341111, -0.365758, -0.634071 
1494299463.191666, 1494299463.191666, -1.117554, +0.099976, -0.128906, -1.341111, -0.365758, -0.634071 
1494299463.195427, 1494299463.195427, -1.117676, +0.101807, -0.128906, -1.341111, -0.365758, -0.634071 
1494299463.199181, 1494299463.199181, -1.117676, +0.101807, -0.128906, -1.051194, -0.045323, -0.481483 
1494299463.202931, 1494299463.202931, -1.117676, +0.101807, -0.128906, -1.051194, -0.045323, -0.481483 
1494299463.206847, 1494299463.206847, -1.117676, +0.101807, -0.128906, -1.051194, -0.045323, -0.466224 
1494299463.210597, 1494299463.210597, -1.117676, +0.101807, -0.128906, -0.959641, -0.411534, -0.466224 
1494299463.214505, 1494299463.214505, -1.120361, +0.105347, -0.130737, -0.959641, -0.411534, -0.466224 
1494299463.218463, 1494299463.218463, -1.120361, +0.105347, -0.130737, -1.051194, -0.319981, -0.252601 
1494299463.222407, 1494299463.222407, -1.120361, +0.105347, -0.130737, -1.051194, -0.319981, -0.252601 
1494299463.226359, 1494299463.226359, -1.120361, +0.105347, -0.130737, -1.051194, -0.319981, -0.252601 
1494299463.230301, 1494299463.230301, -1.120361, +0.105347, -0.130737, -0.959641, -0.365758, -0.191566 
